,Unnamed: 0,Tweet_ID,Tweet_Text,Date,In_reply,Retweet_count,Favorite_count,Account,Is_RT,Year,Full_Date,Day,Month,Mention,Hashtag,Engagement_count,week_bin,month_week
4726,4726,1423367130842501120,@ramsdesk Happy to check in on your order options. The best first step is to confirm the terms of your code include… https://t.co/6uiAav4dwH,5,ramsdesk,0,0,Logitech,N,2021,Thu Aug 05,Thu,Aug,@ramsdesk,none,0,1,"Aug, Week 1"
4727,4727,1422976800775282689,@Erdal_Ozkaya @LogitechG_ANZ @LogitechTurkiye https://t.co/4WX710e0kP,4,Erdal_Ozkaya,0,1,Logitech,N,2021,Wed Aug 04,Wed,Aug,@Erdal_Ozkaya,none,1,1,"Aug, Week 1"
4728,4728,1422975209976459268,"@giannaporcaro Sorry to hear about that Gianna! We got you though, please send us a message with details on what yo… https://t.co/hmxaGPy4gc",4,giannaporcaro,0,0,Logitech,N,2021,Wed Aug 04,Wed,Aug,@giannaporcaro,none,0,1,"Aug, Week 1"
4729,4729,1422705332464218119,@Char_GZR Happy to check in! Thanks for flagging.,3,Char_GZR,0,3,Logitech,N,2021,Tue Aug 03,Tue,Aug,@Char_GZR,none,3,1,"Aug, Week 1"
4730,4730,1422705055413673985,"@smartemmi Hi Emmanuel, we’d love to review the case and follow up directly. Can you send us a message with your em… https://t.co/iOlwDmgHv0",3,smartemmi,0,0,Logitech,N,2021,Tue Aug 03,Tue,Aug,@smartemmi,none,0,1,"Aug, Week 1"
4731,4731,1422704178057547777,@Nimueh6 @Logitech_DE Sorry to hear about the keyboard and happy to check in on the case and review. In some cases… https://t.co/GEk6WICZSK,3,Nimueh6,0,1,Logitech,N,2021,Tue Aug 03,Tue,Aug,@Nimueh6,none,1,1,"Aug, Week 1"
4732,4732,1422618583935242241,@allendjal Thanks for the feedback! We be sure to pass it along to the team. 🙏,3,allendjal,0,1,Logitech,N,2021,Tue Aug 03,Tue,Aug,@allendjal,none,1,1,"Aug, Week 1"
4733,4733,1422614373575446537,@RafeNunes Awesome! The C920 is a creator community favourite for sure. 🙌 Currently our Brio 4K Webcam is our top p… https://t.co/Fq4FU4Xaaw,3,RafeNunes,0,0,Logitech,N,2021,Tue Aug 03,Tue,Aug,@RafeNunes,none,0,1,"Aug, Week 1"
4734,4734,1422302206565355531,@RafeNunes Thanks for sharing! Have you had a chance to check out our Windows Hello enabled webcams? This may be a… https://t.co/Kyz1NH3A2V,2,RafeNunes,0,0,Logitech,N,2021,Mon Aug 02,Mon,Aug,@RafeNunes,none,0,1,"Aug, Week 1"
4735,4735,1422300843131342859,@TSLAYZTV Sorry to hear that Taylor! Totally not what we expect from our gear. We'd love to assist and get you conn… https://t.co/iZCSzULYHv,2,TSLAYZTV,0,0,Logitech,N,2021,Mon Aug 02,Mon,Aug,@TSLAYZTV,none,0,1,"Aug, Week 1"
4736,4736,1422299533740937239,"@jxshuamarley Hi Josh, happy to help and sorry to hear about your receiver! We do have a spare parts store that may… https://t.co/pCi320sqYz",2,jxshuamarley,0,0,Logitech,N,2021,Mon Aug 02,Mon,Aug,@jxshuamarley,none,0,1,"Aug, Week 1"
4737,4737,1422299127740698642,@RafeNunes We don't currently offer a mouse with a fingerprint reader. Happy to pass along the feedback to the team… https://t.co/1G1b1PPXjp,2,RafeNunes,0,0,Logitech,N,2021,Mon Aug 02,Mon,Aug,@RafeNunes,none,0,1,"Aug, Week 1"
4738,4738,1421224985809494016,"@tobefirst Hi Chris, sorry to hear that! Let's see what our Care Team can share from the spare parts store. Please… https://t.co/4M2tngOd5u",30,tobefirst,0,1,Logitech,N,2021,Fri Jul 30,Fri,Jul,@tobefirst,none,1,5,"Jul, Week 5"
4739,4739,1421224488687923200,@WndrlndWldflwr Sorry to hear about any delays. We'd be happy to help look into everything. Can you send us a DM wi… https://t.co/oiPJGWXkjx,30,WndrlndWldflwr,0,0,Logitech,N,2021,Fri Jul 30,Fri,Jul,@WndrlndWldflwr,none,0,5,"Jul, Week 5"
4740,4740,1421223869424168961,@RameetMusic We suggest deleting the reply here with your personal details as quick as possible and shifting to DM'… https://t.co/A93JcvXwXd,30,RameetMusic,0,0,Logitech,N,2021,Fri Jul 30,Fri,Jul,@RameetMusic,none,0,5,"Jul, Week 5"
4741,4741,1421223259878543360,"@Nigel_J_Holmes @LogitechGUK Hi Nigel, sorry to hear about any delay. We will follow up on your DM from our side he… https://t.co/SJSbrKkHTu",30,Nigel_J_Holmes,0,0,Logitech,N,2021,Fri Jul 30,Fri,Jul,@Nigel_J_Holmes,none,0,5,"Jul, Week 5"
4742,4742,1421221662171664386,@MAX1DELIFE @_LINEFRIENDS We are here to help and can escalate everything with the team. Please send us a message w… https://t.co/HDnZpezD3T,30,MAX1DELIFE,0,1,Logitech,N,2021,Fri Jul 30,Fri,Jul,@MAX1DELIFE,none,1,5,"Jul, Week 5"
4743,4743,1421221367035301889,"@m_j_fraser @_LINEFRIENDS Hi Mike, so sorry to hear about the experience. We'd be happy to review any recent case y… https://t.co/3ufY37wIPv",30,m_j_fraser,0,0,Logitech,N,2021,Fri Jul 30,Fri,Jul,@m_j_fraser,none,0,5,"Jul, Week 5"
4744,4744,1421220755979653120,@streamlabs @LogitechGesport https://t.co/sGs3ZdK9rh,30,streamlabs,0,5,Logitech,N,2021,Fri Jul 30,Fri,Jul,@streamlabs,none,5,5,"Jul, Week 5"
4745,4745,1421142194451222535,"@Nigel_J_Holmes @AmazonHelp @AmazonUK @BBCWatchdog Hi Nigel, we’d be happy to help check on the status. Although co… https://t.co/X6fgqOPvgp",30,Nigel_J_Holmes,0,0,Logitech,N,2021,Fri Jul 30,Fri,Jul,@Nigel_J_Holmes,none,0,5,"Jul, Week 5"
4746,4746,1421140933215543296,"@EricCzyz Hi Eric, sorry to hear that. Most unexpected. Let’s get you connected with our Care Team to go over every… https://t.co/HnmhUBC9Vw",30,EricCzyz,0,0,Logitech,N,2021,Fri Jul 30,Fri,Jul,@EricCzyz,none,0,5,"Jul, Week 5"
4747,4747,1421140496957673473,@AshanTweetsNow @SyscoLABSSL https://t.co/1Flc4YywFG,30,none,0,0,Logitech,N,2021,Fri Jul 30,Fri,Jul,@AshanTweetsNow,none,0,5,"Jul, Week 5"
4748,4748,1421140070023663618,"@RameetMusic @LogitechGesport @LogitechG @India_Logitech Hi Rameet, sorry to hear about the experience. Not at all… https://t.co/wnl7Qf45dR",30,RameetMusic,0,0,Logitech,N,2021,Fri Jul 30,Fri,Jul,@RameetMusic,none,0,5,"Jul, Week 5"
4749,4749,1420785905472733196,"@DreNav Aww shucks, just made our day. 🤗 https://t.co/Zji24WYpl3",29,DreNav,0,1,Logitech,N,2021,Thu Jul 29,Thu,Jul,@DreNav,none,1,5,"Jul, Week 5"
4750,4750,1420783921856278531,@emilydohrk Thanks for asking Emily. We don't currently offer a left-handed ergonomic design but we will be sure to… https://t.co/RaVhlIz0rF,29,emilydohrk,0,1,Logitech,N,2021,Thu Jul 29,Thu,Jul,@emilydohrk,none,1,5,"Jul, Week 5"
4751,4751,1420783333819117574,@m_j_fraser Sorry to hear about the concern here Mike. We'd love to review your experience with the team. Is this r… https://t.co/iydd6aeB2E,29,m_j_fraser,0,0,Logitech,N,2021,Thu Jul 29,Thu,Jul,@m_j_fraser,none,0,5,"Jul, Week 5"
4752,4752,1420782595093057538,@BigDiblay Sorry to hear that Bill! We'd love to help and get our Care Team in touch to go over any options. Can yo… https://t.co/eX1qEBwA9c,29,BigDiblay,0,0,Logitech,N,2021,Thu Jul 29,Thu,Jul,@BigDiblay,none,0,5,"Jul, Week 5"
4753,4753,1420781977628602372,@mcbazza So sorry to hear about the experience. This is most unexpected for sure. Let's get you in touch with our C… https://t.co/KNYCsBy90x,29,mcbazza,0,0,Logitech,N,2021,Thu Jul 29,Thu,Jul,@mcbazza,none,0,5,"Jul, Week 5"
4754,4754,1420750319844265984,"Recently on @MadMoneyOnCNBC, Logitech CEO Bracken Darrell spoke on Q1 results &amp; trends driving the company.

""We ha… https://t.co/yHNVczRzPN",29,none,0,28,Logitech,N,2021,Thu Jul 29,Thu,Jul,@MadMoneyOnCNBC,none,28,5,"Jul, Week 5"
4755,4755,1420504421155233794,@WoodenDiode Understood and thanks for the details. We'll share the details with the team to confirm if this is exp… https://t.co/qdfktbynKk,28,WoodenDiode,0,0,Logitech,N,2021,Wed Jul 28,Wed,Jul,@WoodenDiode,none,0,4,"Jul, Week 4"
4756,4756,1420494068367323141,"@nth5ny Hmm unexpected for sure! Let’s see what we can do to assist. Please send us a message with your email, name… https://t.co/ACm7BOuYiu",28,nth5ny,0,0,Logitech,N,2021,Wed Jul 28,Wed,Jul,@nth5ny,none,0,4,"Jul, Week 4"
4757,4757,1420493422683594758,"@WoodenDiode Hi Nicholas, happy to assist. The app should be accessible even without a device connected and even he… https://t.co/JnSugxgQQu",28,WoodenDiode,0,0,Logitech,N,2021,Wed Jul 28,Wed,Jul,@WoodenDiode,none,0,4,"Jul, Week 4"
4758,4758,1420492475932704772,@HarboTweets And discover any insights or recommendations. Can you please send us a message with your case number a… https://t.co/rWzzz15DZ0,28,Logitech,0,0,Logitech,N,2021,Wed Jul 28,Wed,Jul,@HarboTweets,none,0,4,"Jul, Week 4"
4759,4759,1420492267068870658,"@HarboTweets Hi there, truly sorry to hear about this. Totally not what we expect of our gear and would love to lea… https://t.co/PUzLVPQm1u",28,HarboTweets,0,0,Logitech,N,2021,Wed Jul 28,Wed,Jul,@HarboTweets,none,0,4,"Jul, Week 4"
4760,4760,1420491547754176515,@nickcoatesuk No public dates just yet but more regions are on the way in the future. Be sure to follow our channel… https://t.co/iI6dZ3NMDZ,28,gadgick,0,1,Logitech,N,2021,Wed Jul 28,Wed,Jul,@nickcoatesuk,none,1,4,"Jul, Week 4"
4761,4761,1420490868960624641,"@TomHaller90 Hi Tom, sorry to hear about the experience. The latest update for sure cleared some bugs but we’d love… https://t.co/Gan6f22MST",28,TomHaller90,0,0,Logitech,N,2021,Wed Jul 28,Wed,Jul,@TomHaller90,none,0,4,"Jul, Week 4"
4762,4762,1420490289051963393,@SadBillAckman Thanks so much for flagging! Good catch. 🙏 You are correct both models use USB C for charging. We’ll… https://t.co/3NeoMngjXw,28,SadBillAckman,0,1,Logitech,N,2021,Wed Jul 28,Wed,Jul,@SadBillAckman,none,1,4,"Jul, Week 4"
4763,4763,1420400407730339840,"#EdTech is here to stay. 💻

The #ClassroomOfTheNow requires new &amp; improved strategies for keeping students happy, h… https://t.co/etpKzWTRJU",28,none,2,38,Logitech,N,2021,Wed Jul 28,Wed,Jul,none,#EdTech,40,4,"Jul, Week 4"
4764,4764,1420135394524422153,"Logitech had a strong start to the fiscal year; Q1 sales grew 66% &amp; profits doubled. CEO Bracken Darrell said:

“Ou… https://t.co/HnwMp6b1Xr",27,none,2,45,Logitech,N,2021,Tue Jul 27,Tue,Jul,none,none,47,4,"Jul, Week 4"
4765,4765,1420092430020272130,"@jhollanderphoto Hi Jordan, sorry to hear about the experience. Not what we expect, and even during the day, we can… https://t.co/gqvps6E6kl",27,jhollanderphoto,0,0,Logitech,N,2021,Tue Jul 27,Tue,Jul,@jhollanderphoto,none,0,4,"Jul, Week 4"
4766,4766,1419769895626051584,"@ooVictorFranco @LogitechG Just varies based on your style, budget, and preference. The MX Master 3 is an incredibl… https://t.co/fBP9npf1ax",26,Logitech,0,0,Logitech,N,2021,Mon Jul 26,Mon,Jul,@ooVictorFranco,none,0,4,"Jul, Week 4"
4767,4767,1419768469726261254,@ooVictorFranco @LogitechG Currently the G Series mice don't support flow. The choice then depends on the process y… https://t.co/hBBF2MWyBs,26,ooVictorFranco,0,0,Logitech,N,2021,Mon Jul 26,Mon,Jul,@ooVictorFranco,none,0,4,"Jul, Week 4"
4768,4768,1419763712060051458,@ooVictorFranco @LogitechG Send us a message if you have any questions as you check it all out! We're always here t… https://t.co/orNMsJhcPu,26,Logitech,0,1,Logitech,N,2021,Mon Jul 26,Mon,Jul,@ooVictorFranco,none,1,4,"Jul, Week 4"
4769,4769,1419763609190625287,@ooVictorFranco @LogitechG Thanks for asking Victor. The G604 does not currently support our Flow Technology. To le… https://t.co/ofO8n1ZT36,26,ooVictorFranco,0,1,Logitech,N,2021,Mon Jul 26,Mon,Jul,@ooVictorFranco,none,1,4,"Jul, Week 4"
4770,4770,1419752208170553352,@darkhelmetlive Sorry to hear that Daniel! We'd love to get you in touch with our Team to go through any options an… https://t.co/WPTEcdjpua,26,darkhelmetlive,0,0,Logitech,N,2021,Mon Jul 26,Mon,Jul,@darkhelmetlive,none,0,4,"Jul, Week 4"
4771,4771,1419751992126148617,@BLarsenAFC1886 Hmm sounds like a potential software bug. Let's get you connected with our Care Team to go over the… https://t.co/3Q7LkpoMK4,26,BLarsenAFC1886,0,0,Logitech,N,2021,Mon Jul 26,Mon,Jul,@BLarsenAFC1886,none,0,4,"Jul, Week 4"
4772,4772,1419750893663096832,@ShineGfx1 @LogitechG @amazon Depending on how the mouse was purchased we may be able to find some details. Please… https://t.co/LEkhHcNFUR,26,ShineGfx1,0,0,Logitech,N,2021,Mon Jul 26,Mon,Jul,@ShineGfx1,none,0,4,"Jul, Week 4"
4773,4773,1419750551420473344,@Sherlocklogy @LogitechG Appreciate you flagging our way. We have escalated the case with the team. Thanks for the… https://t.co/iPUDTBLwfp,26,Sherlocklogy,0,0,Logitech,N,2021,Mon Jul 26,Mon,Jul,@Sherlocklogy,none,0,4,"Jul, Week 4"
4774,4774,1419660997363654658,"Our favorite duo meets your favorite duo. 🐻🐰

We’re *hoppy* to introduce an exclusive partnership with… https://t.co/JTfPXM7gU9",26,none,2,26,Logitech,N,2021,Mon Jul 26,Mon,Jul,none,none,28,4,"Jul, Week 4"
4775,4775,1418642316726738951,"@tvwonder Hi David, sorry to hear about the case! We'd love to review it with the team and discover any alternative… https://t.co/cOjUj911xM",23,tvwonder,0,0,Logitech,N,2021,Fri Jul 23,Fri,Jul,@tvwonder,none,0,4,"Jul, Week 4"
4776,4776,1418617003506638851,"Your elbow should bend, but never break. 💔

Soothe those WFH aches and pains with #ergonomic #tech built for the jo… https://t.co/irNqMg32Wd",23,none,4,19,Logitech,N,2021,Fri Jul 23,Fri,Jul,none,#ergonomic,23,4,"Jul, Week 4"
4777,4777,1418335368957497344,"@JoeHurling Hi Joseph, sorry to hear that! That shouldn't happen. We'd love to get you in touch with the team to go… https://t.co/DPPi5yEI4f",22,JoeHurling,0,0,Logitech,N,2021,Thu Jul 22,Thu,Jul,@JoeHurling,none,0,4,"Jul, Week 4"
4778,4778,1418270830673289216,@anvilledpinyada Thanks for the love! Couldn’t agree more btw 🤗 https://t.co/KXoePpni65,22,anvilledpinyada,1,2,Logitech,N,2021,Thu Jul 22,Thu,Jul,@anvilledpinyada,none,3,4,"Jul, Week 4"
4779,4779,1418270353445457926,@achirinos Okay thanks for confirming. Let’s get some background info. Can you send us a message with the device yo… https://t.co/9YOnRajJuS,22,achirinos,0,0,Logitech,N,2021,Thu Jul 22,Thu,Jul,@achirinos,none,0,4,"Jul, Week 4"
4780,4780,1418269295772016640,@basa71 Thanks for confirming. We’ll share the details with the team to review everything. They’ll share any update… https://t.co/qIRr63KNv7,22,basa71,0,0,Logitech,N,2021,Thu Jul 22,Thu,Jul,@basa71,none,0,4,"Jul, Week 4"
4781,4781,1418268784800854017,"@Sherlocklogy @LogitechG @LogitechGesport Just confirmed, the team has escalated your case with the best folks to f… https://t.co/kgaIsyyYMn",22,Sherlocklogy,0,0,Logitech,N,2021,Thu Jul 22,Thu,Jul,@Sherlocklogy,none,0,4,"Jul, Week 4"
4782,4782,1418268179218931714,"@Panda_ber4 Hmmm that’s most unexpected! Sorry to hear that. We’d love to help, can you drop us a message here with… https://t.co/67LF1fQtbM",22,Panda_ber4,0,0,Logitech,N,2021,Thu Jul 22,Thu,Jul,@Panda_ber4,none,0,4,"Jul, Week 4"
4783,4783,1418001901002526720,@chaffelson Sorry to hear that! Not what we would expect from the experience. Let’s get you in touch with our Care… https://t.co/eJQTDFBs3U,22,chaffelson,0,0,Logitech,N,2021,Thu Jul 22,Thu,Jul,@chaffelson,none,0,4,"Jul, Week 4"
4784,4784,1418001414995922949,@achirinos Happy to share any recommendations from our team. What app or platform are you most often looking to see… https://t.co/WmGmQIitN4,22,achirinos,0,0,Logitech,N,2021,Thu Jul 22,Thu,Jul,@achirinos,none,0,4,"Jul, Week 4"
4785,4785,1417863064884482052,"These scenes of summer have earned their day in the sun. ☀️ Remember: when #creativity strikes, #ComboTouch and… https://t.co/EEZ1pbr69o",21,none,2,20,Logitech,N,2021,Wed Jul 21,Wed,Jul,none,#creativity,22,3,"Jul, Week 3"
4786,4786,1417476655422058499,Define your own freedom. Thanks to @officialwillow for empowering creativity with @ultimateears FITS. https://t.co/mqX3AMd1wf,20,none,4,11,Logitech,N,2021,Tue Jul 20,Tue,Jul,@officialwillow,none,15,3,"Jul, Week 3"
4787,4787,1417309337043701792,"@kredundead @curryspcworld No worries at all, this is a good space to talk through concerns and issues that are fac… https://t.co/w7WJBvb7Jn",20,kredundead,0,1,Logitech,N,2021,Tue Jul 20,Tue,Jul,@kredundead,none,1,3,"Jul, Week 3"
4788,4788,1417307769930092585,@TransAmericas Happy to check on your order! Sorry to hear about any delay. Can you please send us a DM with your o… https://t.co/l0FBQSTBFc,20,TransAmericas,0,0,Logitech,N,2021,Tue Jul 20,Tue,Jul,@TransAmericas,none,0,3,"Jul, Week 3"
4789,4789,1417307249354051602,"@drnouser Sorry to hear about your headset! Please send us a message with your name, email, and country. We’ll have… https://t.co/IluPYNE8Pb",20,drnouser,0,0,Logitech,N,2021,Tue Jul 20,Tue,Jul,@drnouser,none,0,3,"Jul, Week 3"
4790,4790,1417306750714220547,@Shadowhaxor Sorry to hear about the experience! Totally not what we expect. Let’s get our Care Team in touch to as… https://t.co/hEd0XpCAoH,20,Shadowhaxor,0,0,Logitech,N,2021,Tue Jul 20,Tue,Jul,@Shadowhaxor,none,0,3,"Jul, Week 3"
4791,4791,1417306153659240478,"@ayundaru_ @LogitechG Sorry to hear about the mouse! We’d love to help. Can you drop us a message with your name, e… https://t.co/gUbki66V6Y",20,ayundaru_,0,0,Logitech,N,2021,Tue Jul 20,Tue,Jul,@ayundaru_,none,0,3,"Jul, Week 3"
4792,4792,1417305630323347474,"@Sherlocklogy @LogitechG @LogitechGesport Hi there, we’d love to review the details here on the case. We never send… https://t.co/9zDnIgWAhN",20,Sherlocklogy,0,0,Logitech,N,2021,Tue Jul 20,Tue,Jul,@Sherlocklogy,none,0,3,"Jul, Week 3"
4793,4793,1417281820886933539,"@iamharj @LogitechG Oh no, that’s not at all what we would expect! So sorry to hear that and happy to help. Please… https://t.co/YDu6BsjH3S",20,iamharj,0,0,Logitech,N,2021,Tue Jul 20,Tue,Jul,@iamharj,none,0,3,"Jul, Week 3"
4794,4794,1417281338101571599,@Techuniqueyt @amazonIN Please send us a DM with your most recent case number you had open with the Care Team. This… https://t.co/QhbERzkFMD,20,Logitech,0,0,Logitech,N,2021,Tue Jul 20,Tue,Jul,@Techuniqueyt,none,0,3,"Jul, Week 3"
4795,4795,1417280941270081539,"@Techuniqueyt @amazonIN Hi Tanmay, sorry to hear that! If this seems to keep happening we should dive a bit deeper… https://t.co/duiJqXuWQ1",20,Techuniqueyt,0,0,Logitech,N,2021,Tue Jul 20,Tue,Jul,@Techuniqueyt,none,0,3,"Jul, Week 3"
4796,4796,1417280496304758814,@kredundead @curryspcworld So sorry to hear about the experience. Most unexpected for sure. Do you happen to have a… https://t.co/cqXN9DMBHI,20,kredundead,0,1,Logitech,N,2021,Tue Jul 20,Tue,Jul,@kredundead,none,1,3,"Jul, Week 3"
4797,4797,1417280116007215104,"@Julia_JJ Hi Julie, happy to assist. Our webcams and gear will function with your M1, but some of the capabilities… https://t.co/r0NXNyZ8Ok",20,Julia_JJ,0,0,Logitech,N,2021,Tue Jul 20,Tue,Jul,@Julia_JJ,none,0,3,"Jul, Week 3"
4798,4798,1417279654826713098,"@DanielGenealogy Happy to help! Sorry to hear that though, let’s get you in touch with our Care Team to go over any… https://t.co/vcqTYMVIxA",20,DanielGenealogy,0,1,Logitech,N,2021,Tue Jul 20,Tue,Jul,@DanielGenealogy,none,1,3,"Jul, Week 3"
4799,4799,1417279308452700196,@poppupwriter So sorry to hear that Melissa! Totally not the experience we expect from our gear. Sounds like you ma… https://t.co/xXKSIdhluT,20,poppupwriter,0,0,Logitech,N,2021,Tue Jul 20,Tue,Jul,@poppupwriter,none,0,3,"Jul, Week 3"
4800,4800,1417271055782092823,"@jcamilozp Hi Juan, sorry to hear that. There’s a few options we’d be happy to have the team walk through. Can you… https://t.co/k1lDrUrcbS",19,jcamilozp,0,0,Logitech,N,2021,Mon Jul 19,Mon,Jul,@jcamilozp,none,0,3,"Jul, Week 3"
4801,4801,1417269999094308887,"@HkkDmrts Happy to assist, can you please send us a message with the best email to reach you and your case number a… https://t.co/CxVU9o6MlX",19,HkkDmrts,0,0,Logitech,N,2021,Mon Jul 19,Mon,Jul,@HkkDmrts,none,0,3,"Jul, Week 3"
4802,4802,1416467041033277444,"It’s #WorldEmojiDay! Or, as we like to call it, 🌍🙂🗓️.

To celebrate, let us know what you’re up to this weekend using only emojis. ⬇️",17,none,22,284,Logitech,N,2021,Sat Jul 17,Sat,Jul,none,#WorldEmojiDay,306,3,"Jul, Week 3"
4803,4803,1416138294325354508,"Never 👏 stop 👏 learning. 👏

Unlocking the #ClassroomOfTheNow means leveraging wellness tips &amp; state-of-the-art… https://t.co/a1arNAYmJs",16,none,23,86,Logitech,N,2021,Fri Jul 16,Fri,Jul,none,#ClassroomOfTheNow,109,3,"Jul, Week 3"
4804,4804,1416130889294123012,@JedLomax Understood and thanks for letting us know! Drop us a message or a mention anytime if you ever have any fo… https://t.co/5KS9ytcZaD,16,JedLomax,0,1,Logitech,N,2021,Fri Jul 16,Fri,Jul,@JedLomax,none,1,3,"Jul, Week 3"
4805,4805,1416130417057419264,"@chamesjambers Thanks for flagging, we will escalate your case with the team to review and share any options direct… https://t.co/UTTm4TrETU",16,chamesjambers,0,0,Logitech,N,2021,Fri Jul 16,Fri,Jul,@chamesjambers,none,0,3,"Jul, Week 3"
4806,4806,1416130046801051648,"@gismion Happy to confirm this will indeed connect to your Mac using Bluetooth, or a receiver if you prefer, on the… https://t.co/fnfb1N8CeL",16,gismion,0,0,Logitech,N,2021,Fri Jul 16,Fri,Jul,@gismion,none,0,3,"Jul, Week 3"
4807,4807,1416129351217680384,"@JedLomax Hi Stuart, thanks so much for your patience and we're here to assist. Can you send us a message with your… https://t.co/D0sePU8owI",16,JedLomax,0,0,Logitech,N,2021,Fri Jul 16,Fri,Jul,@JedLomax,none,0,3,"Jul, Week 3"
4808,4808,1416128934916231168,"@Galiphile @LogitechG Sorry to hear that Stephen! Happy to help create one. Can you send us a DM with your name, em… https://t.co/XRv1kGhwZP",16,Galiphile,0,0,Logitech,N,2021,Fri Jul 16,Fri,Jul,@Galiphile,none,0,3,"Jul, Week 3"
4809,4809,1416128658037641216,"@chamesjambers Hi James, we'd be happy to check in on your case. Last we heard the team has some in-progress soluti… https://t.co/aVzQ0ztMEW",16,chamesjambers,0,0,Logitech,N,2021,Fri Jul 16,Fri,Jul,@chamesjambers,none,0,3,"Jul, Week 3"
4810,4810,1416127957240664064,@neurofuzzy Appreciate the feedback and we'd love to help. Connection issues like this should not happen. Have you… https://t.co/T39kOrJ9fI,16,neurofuzzy,0,0,Logitech,N,2021,Fri Jul 16,Fri,Jul,@neurofuzzy,none,0,3,"Jul, Week 3"
4811,4811,1416127513038782465,@jorgeildv @LogitechG Great question! We'd love to share the details here with our Dev team to check out. Can you s… https://t.co/gdUGlxbzJX,16,jorgeildv,0,0,Logitech,N,2021,Fri Jul 16,Fri,Jul,@jorgeildv,none,0,3,"Jul, Week 3"
4812,4812,1416126747804721152,@HIDefDanYT @LogitechG Sorry to hear about the experience! Not what we expect from any of our gear. Let's get you i… https://t.co/CuhPazbGHM,16,HIDefDanYT,0,0,Logitech,N,2021,Fri Jul 16,Fri,Jul,@HIDefDanYT,none,0,3,"Jul, Week 3"
4813,4813,1416093648597393408,"@thomas_k_rosa Hi Thomas,
Thank you so much for the feedback! We'll pass along your suggestion to our team to check… https://t.co/FYNngqFTWV",16,thomas_k_rosa,0,0,Logitech,N,2021,Fri Jul 16,Fri,Jul,@thomas_k_rosa,none,0,3,"Jul, Week 3"
4814,4814,1415441739649896458,"Logitech is #AllInOnClimate.

Today, our CEO Bracken Darrell joined more than 150 city, business, and institutional… https://t.co/gENzJ9nNia",14,none,9,50,Logitech,N,2021,Wed Jul 14,Wed,Jul,none,#AllInOnClimate,59,2,"Jul, Week 2"
4815,4815,1415388145659617286,"Elevating every student means elevating every learning style. 📚

#LogitechEDU maximizes the potential of students,… https://t.co/r3RUY0hxKv",14,none,7,40,Logitech,N,2021,Wed Jul 14,Wed,Jul,none,#LogitechEDU,47,2,"Jul, Week 2"
4816,4816,1415020499332128770,"🔥 GIVEAWAY 🔥

You streamers never fail to WoW us. 👏 Tap the link below from @Newegg to enter a giveaway with prizes… https://t.co/hluO6TjqQQ",13,none,1,12,Logitech,N,2021,Tue Jul 13,Tue,Jul,@Newegg,none,13,2,"Jul, Week 2"
4817,4817,1414679622336221185,@TheNintendad64 Sorry to hear about the experience. For sure not what we expect from our team. Can you send us a me… https://t.co/GtMZahhh6P,12,TheNintendad64,0,0,Logitech,N,2021,Mon Jul 12,Mon,Jul,@TheNintendad64,none,0,2,"Jul, Week 2"
4818,4818,1414678688444997633,@LockerzLBR Sorry to hear about any concern Luciano. Have you had a chance to open a case with our Support Team to… https://t.co/ycEeAFBqx6,12,LockerzLBR,0,0,Logitech,N,2021,Mon Jul 12,Mon,Jul,@LockerzLBR,none,0,2,"Jul, Week 2"
4819,4819,1414677630629007365,"@Hiteshdixit952 @Dhananjay_Tech @LogitechG @India_Logitech Hi Hitesh, sorry to hear about the mouse! We’d be happy… https://t.co/EQ3Vgg1NU5",12,Hiteshdixit952,0,1,Logitech,N,2021,Mon Jul 12,Mon,Jul,@Hiteshdixit952,none,1,2,"Jul, Week 2"
4820,4820,1414662713217720322,"@digituba There is a digital guide on our support pages but here is a PDF version: https://t.co/bEx7leGy1J

Drop us… https://t.co/HuS5DCMxPe",12,digituba,0,0,Logitech,N,2021,Mon Jul 12,Mon,Jul,@digituba,none,0,2,"Jul, Week 2"
4821,4821,1414661950580006943,@JosephDawson That’s unexpected! No downtime reported currently. Let’s get you in touch with our Harmony Team to go… https://t.co/l0x8JMmule,12,JosephDawson,0,0,Logitech,N,2021,Mon Jul 12,Mon,Jul,@JosephDawson,none,0,2,"Jul, Week 2"
4822,4822,1414661021222928384,"@ChelcieWine @HelloTech So sorry to hear about the experience. Can you drop us a message with your name, email, and… https://t.co/tZGwKSnQtq",12,ChelcieWine,0,0,Logitech,N,2021,Mon Jul 12,Mon,Jul,@ChelcieWine,none,0,2,"Jul, Week 2"
4823,4823,1414583695885930498,"One lesson plan can be life-changing. 🧠

This #MalalaDay, remember to appreciate every lesson learned. Education do… https://t.co/tFBhoYtSR2",12,none,5,21,Logitech,N,2021,Mon Jul 12,Mon,Jul,none,#MalalaDay,26,2,"Jul, Week 2"
4824,4824,1413620312680239104,@Jagustor Sorry to hear about any delay. We’d love to review the case and escalate everything with the team. Can yo… https://t.co/SfjSEocyNo,9,Jagustor,0,0,Logitech,N,2021,Fri Jul 09,Fri,Jul,@Jagustor,none,0,2,"Jul, Week 2"
